time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
202.0065344,2.25,4.16,3.45,1.957140772,4.009176973,3.266557821,,,2.8687472530656235,2.776517653864355
202.0566797,2.25,4.16,3.45,1.957140772,4.009176973,3.266557821,,,2.8687472530656235,2.776517653864355
202.1069764,2.25,4.16,3.45,1.957140772,4.009176973,3.266557821,,,2.8687472530656235,2.776517653864355
202.1572929,2.25,4.16,3.45,1.957140772,4.009176973,3.266557821,,,2.8687472530656235,2.776517653864355
202.2076748,2.25,4.16,3.45,1.957140772,4.009176973,3.266557821,,,2.8687472530656235,2.776517653864355
202.2579939,2.25,4.16,3.48,1.957140772,4.009176973,3.298226796,,,2.845901099228683,2.7877420685755476
202.308319,2.24,4.16,3.48,1.945636143,4.009176973,3.298226796,,,2.845901099228683,2.7926225034099863
202.3586711,2.24,4.16,3.48,1.945636143,4.009176973,3.298226796,,,2.845901099228683,2.7926225034099863
202.4090136,2.27,4.05,3.45,1.980101008,3.894919768,3.266557821,,,2.76950549463966,2.7172864305981843
202.4593146,2.27,4.05,3.45,1.980101008,3.894919768,3.266557821,,,2.76950549463966,2.7172864305981843
202.5096838,2.27,4.05,3.45,1.980101008,3.894919768,3.266557821,,,2.76950549463966,2.7172864305981843
202.5600221,2.26,4.09,3.46,1.968628965,3.936495904,3.277117636,,,2.7976923079150056,2.7437533444126063
202.6103089,2.26,4.09,3.46,1.968628965,3.936495904,3.277117636,,,2.7976923079150056,2.7437533444126063
202.6606784,2.26,4.09,3.46,1.968628965,3.936495904,3.277117636,,,2.7976923079150056,2.7437533444126063
202.7110345,2.3,4.05,3.37,2.014422994,3.894919768,3.181949088,,,2.829461538520125,2.6729275919880737
202.7613405,2.3,4.05,3.37,2.014422994,3.894919768,3.181949088,,,2.829461538520125,2.6729275919880737
202.8114827,2.3,3.99,3.37,2.014422994,3.832492661,3.181949088,,,2.7764505492302005,2.646537338624177
202.8618031,2.32,3.99,3.42,2.03722851,3.832492661,3.234857029,,,2.7391428569833134,2.6548232914236376
202.912142,2.32,3.99,3.42,2.03722851,3.832492661,3.234857029,,,2.7391428569833134,2.6548232914236376
202.9624733,2.32,3.93,3.42,2.03722851,3.769986737,3.234857029,,,2.6869230768225494,2.628826922604474
203.0127851,2.35,3.93,3.39,2.071328076,3.769986737,3.203123476,,,2.709373625786108,2.602568609801831
203.0630824,2.35,3.93,3.39,2.071328076,3.769986737,3.203123476,,,2.709373625786108,2.602568609801831
203.1132659,2.35,3.89,3.48,2.071328076,3.728270376,3.298226796,,,2.6070549449128304,2.618838222513841
203.163413,2.37,3.89,3.48,2.093991404,3.728270376,3.298226796,,,2.6070549449128304,2.6085773527747067
203.213756,2.37,3.89,3.48,2.093991404,3.728270376,3.298226796,,,2.6070549449128304,2.6085773527747067
203.2641001,2.37,3.82,3.44,2.093991404,3.655174414,3.255994472,,,2.5781648346226036,2.564108146113063
203.3143142,2.38,3.82,3.44,2.105302829,3.655174414,3.255994472,,,2.5781648346226036,2.5589451024424648
203.3644648,2.38,3.82,3.44,2.105302829,3.655174414,3.255994472,,,2.5781648346226036,2.5589451024424648
203.4146248,2.35,3.84,3.44,2.071328076,3.676071272,3.255994472,,,2.5949999994647404,2.582750000088827
203.464984,2.35,3.84,3.44,2.071328076,3.676071272,3.255994472,,,2.5949999994647404,2.582750000088827
203.5153306,2.35,3.84,3.44,2.071328076,3.676071272,3.255994472,,,2.5949999994647404,2.582750000088827
