time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
7.436569134,3.11,2.46,4.23,2.905167809,2.195335965,4.081764324,,,0.973758242,1.983229646
7.486717194,3.11,2.46,4.23,2.905167809,2.195335965,4.081764324,,,0.973758242,1.983229646
7.536845001,3.11,2.46,4.23,2.905167809,2.195335965,4.081764324,,,0.973758242,1.983229646
7.586995631,3.11,2.46,4.23,2.905167809,2.195335965,4.081764324,,,0.973758242,1.983229646
7.637331821,3.06,2.46,4.25,2.85157851,2.195335965,4.102487051,,,0.955120879,2.025918872
7.687615157,3.06,2.46,4.25,2.85157851,2.195335965,4.102487051,,,0.955120879,2.025918872
7.737947254,3.06,2.46,4.25,2.85157851,2.195335965,4.102487051,,,0.955120879,2.025918872
7.788270031,3.03,2.52,4.25,2.81936163,2.262366018,4.102487051,,,0.987956044,2.06212377
7.838587602,3.03,2.52,4.25,2.81936163,2.262366018,4.102487051,,,0.987956044,2.06212377
7.888731999,3.03,2.58,4.25,2.81936163,2.329012666,4.102487051,,,1.021582418,2.078863856
7.938974368,3.01,2.58,4.31,2.797856322,2.329012666,4.164612827,,,0.965142857,2.119723292
7.98910809,3.01,2.58,4.31,2.797856322,2.329012666,4.164612827,,,0.965142857,2.119723292
8.039409283,3.01,2.56,4.31,2.797856322,2.306837662,4.164612827,,,0.953846154,2.114099498
8.089745513,2.97,2.56,4.33,2.754777668,2.306837662,4.185307635,,,0.934857143,2.149428882
8.140066693,2.97,2.56,4.33,2.754777668,2.306837662,4.185307635,,,0.934857143,2.149428882
8.190189613,2.95,2.66,4.33,2.733203249,2.417333241,4.185307635,,,0.99221978,2.190855065
8.240508976,2.95,2.66,4.31,2.733203249,2.417333241,4.164612827,,,1.011208791,2.181525681
8.290653632,2.95,2.66,4.31,2.733203249,2.417333241,4.164612827,,,1.011208791,2.181525681
8.340909327,2.94,2.7,4.31,2.722407023,2.461280155,4.164612827,,,1.034769231,2.199656856
8.391194156,2.94,2.7,4.36,2.722407023,2.461280155,4.216337273,,,0.987131868,2.2230613
8.441356178,2.94,2.7,4.36,2.722407023,2.461280155,4.216337273,,,0.987131868,2.2230613
8.491443072,2.9,2.67,4.31,2.679160316,2.428332761,4.164612827,,,1.017065934,2.216234998
8.541782978,2.9,2.67,4.31,2.679160316,2.428332761,4.164612827,,,1.017065934,2.216234998
8.592110122,2.9,2.67,4.31,2.679160316,2.428332761,4.164612827,,,1.017065934,2.216234998
8.642435428,2.85,2.72,4.36,2.624957143,2.483203576,4.216337273,,,0.999043956,2.285632752
8.692770331,2.85,2.72,4.36,2.624957143,2.483203576,4.216337273,,,0.999043956,2.285632752
8.743103587,2.85,2.72,4.36,2.624957143,2.483203576,4.216337273,,,0.999043956,2.285632752
8.793443371,2.82,2.74,4.38,2.592354142,2.505094809,4.237015459,,,0.991835165,2.319533158
8.843787846,2.82,2.74,4.38,2.592354142,2.505094809,4.237015459,,,0.991835165,2.319533158
8.893919503,2.82,2.78,4.38,2.592354142,2.548784024,4.237015459,,,1.016098901,2.331612279
8.944015682,2.79,2.78,4.44,2.559687481,2.548784024,4.299011514,,,0.957945055,2.378476995
8.994310123,2.79,2.78,4.44,2.559687481,2.548784024,4.299011514,,,0.957945055,2.378476995
9.044617461,2.79,2.83,4.44,2.559687481,2.603228764,4.299011514,,,0.988769231,2.393822074
9.094949056,2.75,2.83,4.46,2.516028617,2.603228764,4.319664339,,,0.969208791,2.427519159
9.145282093,2.75,2.83,4.46,2.516028617,2.603228764,4.319664339,,,0.969208791,2.427519159
9.195577873,2.72,2.84,4.46,2.483203576,2.614096402,4.319664339,,,0.97543956,2.448457955
9.245899684,2.72,2.84,4.38,2.483203576,2.614096402,4.237015459,,,1.053153846,2.410276589
9.296225726,2.72,2.84,4.38,2.483203576,2.614096402,4.237015459,,,1.053153846,2.410276589
9.346572353,2.72,2.83,4.38,2.483203576,2.603228764,4.237015459,,,1.046923077,2.407174749
9.396893925,2.72,2.83,4.42,2.483203576,2.603228764,4.278352487,,,1.008241758,2.426179049
9.447226009,2.72,2.83,4.42,2.483203576,2.603228764,4.278352487,,,1.008241758,2.426179049
9.497568444,2.7,2.86,4.42,2.461280155,2.635811071,4.278352487,,,1.027,2.4473
9.547894698,2.7,2.86,4.42,2.461280155,2.635811071,4.278352487,,,1.027,2.4473
9.598221453,2.7,2.86,4.42,2.461280155,2.635811071,4.278352487,,,1.027,2.4473
9.648522492,2.67,2.88,4.5,2.428332761,2.657498824,4.360951731,,,0.961197802,2.509618036
9.698859387,2.67,2.88,4.5,2.428332761,2.657498824,4.360951731,,,0.961197802,2.509618036
9.749202641,2.67,2.88,4.5,2.428332761,2.657498824,4.360951731,,,0.961197802,2.509618036
9.799526905,2.61,2.91,4.46,2.362202362,2.689981413,4.319664339,,,1.01967033,2.534205447
9.849851628,2.61,2.91,4.46,2.362202362,2.689981413,4.319664339,,,1.01967033,2.534205447
9.900190174,2.61,2.91,4.46,2.362202362,2.689981413,4.319664339,,,1.01967033,2.534205447
9.950516037,2.61,2.95,4.5,2.362202362,2.733203249,4.360951731,,,1.006043956,2.566378404
10.0008656,2.61,2.95,4.5,2.362202362,2.733203249,4.360951731,,,1.006043956,2.566378404
10.05119818,2.61,2.99,4.5,2.362202362,2.776328511,4.360951731,,,1.032153846,2.579376589
10.10153318,2.52,2.99,4.5,2.262366018,2.776328511,4.360951731,,,1.032153846,2.629561371
10.15167882,2.52,2.99,4.5,2.262366018,2.776328511,4.360951731,,,1.032153846,2.629561371
10.20181697,2.52,2.99,4.5,2.262366018,2.776328511,4.360951731,,,1.032153846,2.629561371
10.25196058,2.55,2.99,4.54,2.295735176,2.776328511,4.402215351,,,0.992417582,2.632551362
10.30208445,2.55,2.99,4.54,2.295735176,2.776328511,4.402215351,,,0.992417582,2.632551362
10.35240442,2.52,3.05,4.54,2.262366018,2.840844945,4.402215351,,,1.032241758,2.668909484
10.40261504,2.52,3.05,4.56,2.262366018,2.840844945,4.422838455,,,1.012241758,2.678735571
10.45294453,2.52,3.05,4.56,2.262366018,2.840844945,4.422838455,,,1.012241758,2.678735571
10.50327202,2.52,3.05,4.56,2.262366018,2.840844945,4.422838455,,,1.012241758,2.678735571
10.55342321,2.52,3.05,4.56,2.262366018,2.840844945,4.422838455,,,1.012241758,2.678735571
10.60360544,2.52,3.05,4.56,2.262366018,2.840844945,4.422838455,,,1.012241758,2.678735571
10.6539564,2.49,3.07,4.58,2.228901075,2.862306762,4.443455862,,,1.005604396,2.71163784
10.70425103,2.49,3.07,4.58,2.228901075,2.862306762,4.443455862,,,1.005604396,2.71163784
10.7545413,2.49,3.07,4.58,2.228901075,2.862306762,4.443455862,,,1.005604396,2.71163784
10.80487968,2.47,3.11,4.58,2.206535746,2.905167809,4.443455862,,,1.032769231,2.735943813
10.85521669,2.47,3.11,4.58,2.206535746,2.905167809,4.443455862,,,1.032769231,2.735943813
10.90555788,2.47,3.11,4.58,2.206535746,2.905167809,4.443455862,,,1.032769231,2.735943813
10.95587656,2.44,3.17,4.63,2.172901286,2.969309684,4.494974972,,,1.023571429,2.797430124
11.00596883,2.44,3.17,4.63,2.172901286,2.969309684,4.494974972,,,1.023571429,2.797430124
11.05610517,2.44,3.13,4.63,2.172901286,2.926567956,4.494974972,,,0.995879121,2.783644171
11.10643923,2.45,3.13,4.6,2.184124539,2.926567956,4.464067652,,,1.026307692,2.763379264
11.15676543,2.45,3.13,4.6,2.184124539,2.926567956,4.464067652,,,1.026307692,2.763379264
11.20705345,2.45,3.17,4.6,2.184124539,2.969309684,4.464067652,,,1.054,2.777165217
11.25742455,2.4,3.17,4.65,2.127886275,2.969309684,4.515573053,,,1.003175824,2.828494052
11.30774932,2.4,3.17,4.65,2.127886275,2.969309684,4.515573053,,,1.003175824,2.828494052
11.35789381,2.37,3.17,4.65,2.093991404,2.969309684,4.515573053,,,1.003175824,2.844048399
11.40822367,2.37,3.17,4.69,2.093991404,2.969309684,4.55675323,,,0.962120879,2.864218872
11.45835332,2.37,3.17,4.69,2.093991404,2.969309684,4.55675323,,,0.962120879,2.864218872
11.50859716,2.36,3.21,4.69,2.08266656,3.011976096,4.55675323,,,0.990164835,2.88332119
11.55874156,2.36,3.21,4.67,2.08266656,3.011976096,4.536165782,,,1.010736264,2.873214357
11.60888859,2.36,3.21,4.67,2.08266656,3.011976096,4.536165782,,,1.010736264,2.873214357
11.65903367,2.38,3.26,4.67,2.105302829,3.065207986,4.536165782,,,1.046285714,2.880607453
11.70942049,2.38,3.26,4.67,2.105302829,3.065207986,4.536165782,,,1.046285714,2.880607453
11.75957623,2.38,3.26,4.67,2.105302829,3.065207986,4.536165782,,,1.046285714,2.880607453
11.8097619,2.32,3.3,4.73,2.03722851,3.107716203,4.59791257,,,1.013142857,2.956064596
11.85990655,2.32,3.3,4.73,2.03722851,3.107716203,4.59791257,,,1.013142857,2.956064596
11.91021292,2.32,3.3,4.73,2.03722851,3.107716203,4.59791257,,,1.013142857,2.956064596
