time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
8.016546022,2.81,2.6,4.29,2.581472448,2.351148655,4.143911196,,,0.995428571,2.242626398
8.066645057,2.81,2.6,4.29,2.581472448,2.351148655,4.143911196,,,0.995428571,2.242626398
8.116760695,2.8,2.59,4.36,2.570583591,2.340085469,4.216337273,,,0.923186813,2.278575609
8.166880076,2.8,2.59,4.36,2.570583591,2.340085469,4.216337273,,,0.923186813,2.278575609
8.216949767,2.8,2.65,4.36,2.570583591,2.406324999,4.216337273,,,0.957736264,2.295775227
8.267036526,2.79,2.65,4.38,2.559687481,2.406324999,4.237015459,,,0.938527473,2.311288677
8.31711395,2.79,2.65,4.38,2.559687481,2.406324999,4.237015459,,,0.938527473,2.311288677
8.367183995,2.79,2.75,4.38,2.559687481,2.516028617,4.237015459,,,0.997868132,2.340830005
8.417258372,2.75,2.75,4.4,2.516028617,2.516028617,4.257687166,,,0.978571429,2.374397516
8.467360809,2.75,2.75,4.4,2.516028617,2.516028617,4.257687166,,,0.978571429,2.374397516
8.517456626,2.75,2.68,4.4,2.516028617,2.439323677,4.257687166,,,0.936802198,2.353603703
8.567528347,2.77,2.68,4.4,2.537873125,2.439323677,4.257687166,,,0.936802198,2.341603703
8.617599225,2.77,2.68,4.4,2.537873125,2.439323677,4.257687166,,,0.936802198,2.341603703
8.667671153,2.77,2.7,4.4,2.537873125,2.461280155,4.257687166,,,0.948626374,2.347490086
8.717758812,2.72,2.7,4.4,2.483203576,2.461280155,4.257687166,,,0.948626374,2.377327043
8.767841263,2.72,2.7,4.4,2.483203576,2.461280155,4.257687166,,,0.948626374,2.377327043
8.81791576,2.68,2.75,4.48,2.439323677,2.516028617,4.340311049,,,0.900505495,2.454066866
8.867990602,2.68,2.75,4.48,2.439323677,2.516028617,4.340311049,,,0.900505495,2.454066866
8.918072407,2.68,2.75,4.48,2.439323677,2.516028617,4.340311049,,,0.900505495,2.454066866
8.968149204,2.7,2.87,4.44,2.461280155,2.64665827,4.299011514,,,1.013824176,2.460001601
9.01823344,2.7,2.87,4.44,2.461280155,2.64665827,4.299011514,,,1.013824176,2.460001601
9.068312952,2.7,2.87,4.44,2.461280155,2.64665827,4.299011514,,,1.013824176,2.460001601
9.118478021,2.64,2.8,4.42,2.395307913,2.570583591,4.278352487,,,0.989681319,2.463547874
9.168552441,2.64,2.8,4.42,2.395307913,2.570583591,4.278352487,,,0.989681319,2.463547874
9.218623421,2.64,2.8,4.42,2.395307913,2.570583591,4.278352487,,,0.989681319,2.463547874
9.268692414,2.63,2.93,4.5,2.384281863,2.711604691,4.360951731,,,0.993120879,2.548553655
9.318763142,2.63,2.93,4.5,2.384281863,2.711604691,4.360951731,,,0.993120879,2.548553655
9.368831184,2.63,2.73,4.5,2.384281863,2.494153163,4.360951731,,,0.868725275,2.486626278
9.418903298,2.58,2.73,4.48,2.329012666,2.494153163,4.340311049,,,0.888461538,2.505244983
9.468974753,2.58,2.73,4.48,2.329012666,2.494153163,4.340311049,,,0.888461538,2.505244983
9.519047428,2.58,2.92,4.48,2.329012666,2.700796179,4.340311049,,,1.006428571,2.56397205
9.569119418,2.54,2.92,4.5,2.284622507,2.700796179,4.360951731,,,0.986692308,2.595929431
9.619191102,2.54,2.92,4.5,2.284622507,2.700796179,4.360951731,,,0.986692308,2.595929431
9.66927326,2.54,2.92,4.5,2.284622507,2.700796179,4.360951731,,,0.986692308,2.595929431
9.719382042,2.54,2.92,4.5,2.284622507,2.700796179,4.360951731,,,0.986692308,2.595929431
9.76946963,2.54,2.92,4.5,2.284622507,2.700796179,4.360951731,,,0.986692308,2.595929431
9.819540394,2.54,2.92,4.56,2.284622507,2.700796179,4.422838455,,,0.926956044,2.625278118
9.869620634,2.51,2.92,4.56,2.25122189,2.700796179,4.422838455,,,0.926956044,2.641745509
9.919691473,2.51,2.92,4.56,2.25122189,2.700796179,4.422838455,,,0.926956044,2.641745509
9.969760958,2.47,2.93,4.56,2.206535746,2.711604691,4.422838455,,,0.933384615,2.666597993
10.01982909,2.47,2.93,4.56,2.206535746,2.711604691,4.422838455,,,0.933384615,2.666597993
10.06990299,2.47,2.93,4.56,2.206535746,2.711604691,4.422838455,,,0.933384615,2.666597993
10.11997425,2.47,2.95,4.61,2.206535746,2.733203249,4.474371464,,,0.895923077,2.697785619
10.17010141,2.47,2.95,4.61,2.206535746,2.733203249,4.474371464,,,0.895923077,2.697785619
10.22020427,2.47,2.95,4.61,2.206535746,2.733203249,4.474371464,,,0.895923077,2.697785619
10.27032876,2.44,2.99,4.52,2.172901286,2.776328511,4.381586471,,,1.01232967,2.68243151
10.32045157,2.44,2.99,4.52,2.172901286,2.776328511,4.381586471,,,1.01232967,2.68243151
10.37055924,2.44,2.99,4.52,2.172901286,2.776328511,4.381586471,,,1.01232967,2.68243151
10.42067373,2.41,3.04,4.58,2.139158713,2.830106005,4.443455862,,,0.985461538,2.744218896
10.47076863,2.41,3.04,4.58,2.139158713,2.830106005,4.443455862,,,0.985461538,2.744218896
10.52087398,2.41,3.09,4.58,2.139158713,2.883747562,4.443455862,,,1.019142857,2.760986335
10.57095042,2.39,3.09,4.63,2.116601049,2.883747562,4.494974972,,,0.968538462,2.796283278
10.62106503,2.39,3.09,4.63,2.116601049,2.883747562,4.494974972,,,0.968538462,2.796283278
10.67117902,2.39,3.16,4.63,2.116601049,2.95863144,4.494974972,,,1.016615385,2.820217224
10.7212906,2.38,3.16,4.65,2.105302829,2.95863144,4.515573053,,,0.99621978,2.835422456
10.77140948,2.38,3.16,4.65,2.105302829,2.95863144,4.515573053,,,0.99621978,2.835422456
10.82147885,2.38,3.11,4.69,2.105302829,2.905167809,4.55675323,,,0.920714286,2.838442547
10.87155275,2.35,3.11,4.69,2.071328076,2.905167809,4.55675323,,,0.920714286,2.85386646
10.92166271,2.35,3.11,4.69,2.071328076,2.905167809,4.55675323,,,0.920714286,2.85386646
10.97174168,2.35,3.12,4.65,2.071328076,2.915870367,4.515573053,,,0.968615385,2.837104181
11.02183724,2.33,3.12,4.65,2.048609284,2.915870367,4.515573053,,,0.968615385,2.847278094
11.07194271,2.33,3.12,4.65,2.048609284,2.915870367,4.515573053,,,0.968615385,2.847278094
11.12202034,2.33,3.13,4.69,2.048609284,2.926567956,4.55675323,,,0.934428571,2.870867702
11.17209681,2.33,3.13,4.69,2.048609284,2.926567956,4.55675323,,,0.934428571,2.870867702
11.22217315,2.33,3.13,4.69,2.048609284,2.926567956,4.55675323,,,0.934428571,2.870867702
11.27225086,2.33,3.13,4.69,2.048609284,2.926567956,4.55675323,,,0.934428571,2.870867702
11.32232726,2.33,3.13,4.69,2.048609284,2.926567956,4.55675323,,,0.934428571,2.870867702
11.37243888,2.33,3.13,4.69,2.048609284,2.926567956,4.55675323,,,0.934428571,2.870867702
11.42251627,2.28,3.17,4.73,1.99155718,2.969309684,4.59791257,,,0.920714286,2.930051242
11.47259233,2.28,3.17,4.73,1.99155718,2.969309684,4.59791257,,,0.920714286,2.930051242
11.52267609,2.28,3.17,4.73,1.99155718,2.969309684,4.59791257,,,0.920714286,2.930051242
