split,trajectory,gt_segment,model,constraint_enabled,rmse_x_m,rmse_y_m,rmse_2d_m,mae_x_m,mae_y_m,mae_2d_m,median_error_m,p90_error_m,p95_error_m,max_error_m,pct_below_5cm,pct_below_10cm,pct_below_20cm,pct_below_50cm,n_samples
train,10lup1_trilat_gt,P3_to_P4,EKF only,False,0.12747987557975451,0.05823910052720426,0.14015317159467885,0.10806916323696224,0.05067419446836408,0.12595761507751582,0.11254273096624831,0.2183409931713018,0.24366748101981184,0.32548349572994345,6.565064478311841,40.79718640093787,86.98710433763188,100.0,1706
train,10lup1_trilat_gt,P3_to_P4,EKF + LSTM residual,False,0.054808911341059245,0.020335597207581057,0.05845984327879327,0.045048689838116364,0.014713455737410609,0.050005688481359334,0.04616727015803157,0.0942970706764967,0.10827473392008166,0.14587940781641523,54.22039859320047,92.37983587338803,100.0,100.0,1706
train,10lup1_trilat_gt,P3_to_P4,EKF + LSTM + trajectory constraint,False,0.054808911341059245,0.020335597207581057,0.05845984327879327,0.045048689838116364,0.014713455737410609,0.050005688481359334,0.04616727015803157,0.0942970706764967,0.10827473392008166,0.14587940781641523,54.22039859320047,92.37983587338803,100.0,100.0,1706
train,10lup1_trilat_gt,P4_to_P1,Raw trilateration,False,0.04908350197571746,0.19038612212376524,0.19661145862722626,0.03688028547539419,0.16908062289625397,0.17784632447582374,0.1658311560453104,0.30445237067924075,0.3305852829295454,0.4188271457450106,5.434782608695652,16.57608695652174,66.50815217391305,100.0,1472
train,10lup1_trilat_gt,P4_to_P1,EKF only,False,0.03701821459056617,0.13096179538037236,0.1360931301011323,0.023169727430437968,0.10570146234702686,0.11362532052403701,0.09489932641430664,0.21527724103004942,0.2736038490627816,0.3435589266242991,20.3125,53.73641304347826,84.91847826086956,100.0,1472
train,10lup1_trilat_gt,P4_to_P1,EKF + LSTM residual,False,0.020902878380289057,0.0733852630034942,0.07630417518506553,0.015325426180869463,0.057240123154001725,0.06252778543565964,0.0521055852237058,0.11957448159291932,0.15493505546007288,0.21935483057511293,47.41847826086957,82.94836956521739,98.70923913043478,100.0,1472
train,10lup1_trilat_gt,P4_to_P1,EKF + LSTM + trajectory constraint,False,0.020902878380289057,0.0733852630034942,0.07630417518506553,0.015325426180869463,0.057240123154001725,0.06252778543565964,0.0521055852237058,0.11957448159291932,0.15493505546007288,0.21935483057511293,47.41847826086957,82.94836956521739,98.70923913043478,100.0,1472
val,10lup_trilat_gt,P3_to_P4,Raw trilateration,False,0.43040269049518565,0.1408914224298153,0.4528762180770715,0.4201138202857579,0.12908269574175824,0.4416644183153446,0.4542978275165882,0.5561247405665086,0.605920402995247,0.6412854229947721,0.0,0.0,0.625,73.125,160
val,10lup_trilat_gt,P3_to_P4,EKF only,False,0.275191797272791,0.05554701890906907,0.2807418682632025,0.2654006358780276,0.04671614732636918,0.27416624208311335,0.29277205212126606,0.3298175202841953,0.33751173572270293,0.3553162559590305,0.0,3.125,11.25,100.0,160
val,10lup_trilat_gt,P3_to_P4,EKF + LSTM residual,False,0.18437946159456314,0.03253453858274537,0.18722788803672685,0.18064455979455296,0.025394025970238487,0.1842578585023909,0.19631391569890333,0.21880630979372126,0.22262404504999053,0.23284369709551717,0.0,3.75,56.875,100.0,160
val,10lup_trilat_gt,P3_to_P4,EKF + LSTM + trajectory constraint,False,0.18437946159456314,0.03253453858274537,0.18722788803672685,0.18064455979455296,0.025394025970238487,0.1842578585023909,0.19631391569890333,0.21880630979372126,0.22262404504999053,0.23284369709551717,0.0,3.75,56.875,100.0,160
val,10lup_trilat_gt,P4_to_P1,Raw trilateration,False,0.051126049708496546,0.23322790392985643,0.23876584372625412,0.03258152192634957,0.1937004607099286,0.20302743240872237,0.20274710388079814,0.3544336023995569,0.3794653114023805,0.4338224136096357,8.77742946708464,38.24451410658307,49.21630094043887,100.0,319
val,10lup_trilat_gt,P4_to_P1,EKF only,False,0.04443009678411703,0.1771115677640675,0.18259940015260698,0.027893229840835327,0.13825677132988626,0.14794659579947134,0.1046279031652922,0.2835422838636472,0.2948684859688428,0.3319466825047248,27.27272727272727,46.08150470219436,56.42633228840125,100.0,319
val,10lup_trilat_gt,P4_to_P1,EKF + LSTM residual,False,0.03212487092663544,0.12274045754715736,0.1268748487720814,0.023557587811125668,0.11255375732891745,0.11899091142085558,0.12322538377698299,0.1694118826651947,0.17473752639628518,0.22299037784667788,7.210031347962382,31.661442006269592,99.05956112852664,100.0,319
val,10lup_trilat_gt,P4_to_P1,EKF + LSTM + trajectory constraint,False,0.03212487092663544,0.12274045754715736,0.1268748487720814,0.023557587811125668,0.11255375732891745,0.11899091142085558,0.12322538377698299,0.1694118826651947,0.17473752639628518,0.22299037784667788,7.210031347962382,31.661442006269592,99.05956112852664,100.0,319
val,10lup_trilat_gt,P1_to_P2,Raw trilateration,False,0.1370193231485713,0.04705947576403419,0.14487542640240383,0.12863245827007003,0.03961084430114773,0.1396792950219354,0.1419321481450787,0.18690823411431975,0.19834343128212953,0.22178035096101464,1.4388489208633095,15.827338129496402,95.68345323741008,100.0,139
val,10lup_trilat_gt,P1_to_P2,EKF only,False,0.17000807886888514,0.06352075784617228,0.1814872820834593,0.1590920348012671,0.055862837567463804,0.17429329963756862,0.17279149137769492,0.2367969622767074,0.2393404865412491,0.2548363943094464,2.877697841726619,8.633093525179856,61.15107913669065,100.0,139
val,10lup_trilat_gt,P1_to_P2,EKF + LSTM residual,False,0.0474578456115066,0.02022597791307023,0.05158815069980316,0.03865169643559895,0.016181598174310106,0.044536926182499666,0.04406067359521539,0.07311071007420575,0.08076132327584845,0.12342883920438395,54.67625899280576,96.40287769784173,100.0,100.0,139
val,10lup_trilat_gt,P1_to_P2,EKF + LSTM + trajectory constraint,False,0.0474578456115066,0.02022597791307023,0.05158815069980316,0.03865169643559895,0.016181598174310106,0.044536926182499666,0.04406067359521539,0.07311071007420575,0.08076132327584845,0.12342883920438395,54.67625899280576,96.40287769784173,100.0,100.0,139
val,10lup_trilat_gt,P2_to_P3,Raw trilateration,False,0.16518411253117948,0.1776568460694082,0.24258554365015814,0.15006077721161518,0.1504550942920885,0.23293263987436993,0.2367329452335381,0.3040889668527209,0.32374423083535514,0.4871510913945916,0.0,3.35195530726257,29.05027932960894,100.0,179
