time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3,x,y,x_kf,y_kf,x_true,y_true
0.784248858,6.44,1.39,9.51,0.084077469,0.112170494,0.098130138,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126213072,0.752911038,1.103843009,1
0.789578517,6.44,1.39,9.51,0.089407128,0.117500153,0.103459797,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126116766,0.752929057,1.10466067,1
0.794835407,6.44,1.39,9.51,0.094664018,0.122757043,0.108716687,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126021242,0.752946936,1.105478332,1
0.799971088,6.44,1.39,9.51,0.099799699,0.127892724,0.113852368,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.125926491,0.752964674,1.106295993,1
0.805109304,6.44,1.39,9.51,0.104937915,0.13303094,0.118990584,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.125832503,0.752982276,1.107113655,1
0.810279133,6.44,1.39,9.51,0.110107744,0.138200769,0.124160413,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.125739268,0.752999741,1.107931316,1
0.815380371,6.44,1.39,9.51,0.115208982,0.143302007,0.129261651,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.125646778,0.753017072,1.108748978,1
0.820507632,6.44,1.44,9.51,0.120336243,0.004513231,0.134388912,6.338296301,0.879772698,9.441424681,1.113889414,0.762783799,1.125588562,0.753065404,1.109566639,1
0.825683673,6.44,1.44,9.51,0.125512284,0.009689272,0.139564953,6.338296301,0.879772698,9.441424681,1.113889414,0.762783799,1.125530804,0.753113356,1.110384301,1
0.83076769,6.44,1.44,9.5,0.130596301,0.014773289,0.000663427,6.338296301,0.879772698,9.431351971,1.122873346,0.752189202,1.125517706,0.753108799,1.111201962,1
0.836054586,6.44,1.44,9.5,0.135883197,0.020060185,0.005950323,6.338296301,0.879772698,9.431351971,1.122873346,0.752189202,1.12550471,0.753104278,1.112019624,1
0.841192756,6.44,1.44,9.5,0.141021367,0.025198355,0.011088493,6.338296301,0.879772698,9.431351971,1.122873346,0.752189202,1.125491815,0.753099792,1.112837285,1
0.846325924,6.42,1.44,9.5,0.001909425,0.030331523,0.016221661,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.12547902,0.753220537,1.113654947,1
0.851465698,6.42,1.44,9.5,0.007049199,0.035471297,0.021361435,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125466324,0.753340351,1.114472608,1
0.856658154,6.42,1.44,9.5,0.012241655,0.040663753,0.026553891,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125453725,0.753459246,1.11529027,1
0.861797319,6.42,1.44,9.5,0.01738082,0.045802918,0.031693056,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125441222,0.753577232,1.116107931,1
0.866929676,6.42,1.44,9.5,0.022513177,0.050935275,0.036825413,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125428815,0.75369432,1.116925593,1
0.87206324,6.42,1.44,9.5,0.027646741,0.056068839,0.041958977,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125416501,0.753810521,1.117743254,1
0.877252963,6.42,1.44,9.5,0.032836464,0.061258562,0.0471487,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125404281,0.753925845,1.118560916,1
0.882393855,6.42,1.44,9.5,0.037977356,0.066399454,0.052289592,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125392152,0.754040303,1.119378577,1
